t,x
1.263,-0.361303
1.264,-0.234108
1.265,-0.563346
1.266,-0.745
1.267,-0.531954
1.268,-0.201075
1.269,-0.129272
1.27,-0.369994
1.271,0.011556
1.272,-0.791428
1.273,-0.24257
1.274,-0.385903
1.275,-0.379727
1.276,-0.29349
1.277,-0.383443
1.278,-0.581433
1.279,-0.186018
1.28,-0.578638
1.281,-0.604168
1.282,-0.428228
1.283,-0.383503
1.284,-0.232541
1.285,-0.419809
1.286,-0.2006
1.287,-0.036477
1.288,-0.234779
1.289,-0.211277
1.29,-0.398144
1.291,-0.132022
1.292,-0.37494
1.293,-0.244119
1.294,-0.289301
1.2950000000000002,-1.057403
1.296,-0.62619
1.2970000000000002,-0.377796
1.298,-0.207238
1.2990000000000002,-0.319283
1.3,-0.19201
1.3010000000000002,-0.19558
1.302,-0.436315
1.3030000000000002,-0.488685
1.304,-0.330782
1.3050000000000002,-0.36485
1.306,-0.433464
1.3070000000000002,-0.659083
1.308,-0.031818
1.3090000000000002,-0.489157
1.31,-0.444614
1.3110000000000002,-0.40161
1.312,-0.302145
1.3130000000000002,-0.502881
1.314,-0.598307
1.3150000000000002,-0.707567
1.316,-0.134385
1.3170000000000002,-0.586086
1.318,-0.552784
1.3190000000000002,-0.344473
1.32,-0.533987
1.3210000000000002,-0.140574
1.322,-0.087873
1.3230000000000002,-0.470593
1.324,-0.430498
1.3250000000000002,-0.329242
1.326,-0.563178
1.3270000000000002,-0.439202
1.328,-0.398521
1.3290000000000002,-0.42048
1.33,-0.296432
1.3310000000000002,-0.381591
1.332,-0.488743
1.3330000000000002,-0.121619
1.334,-0.55247
1.3350000000000002,-0.335621
1.336,-0.40225
1.3370000000000002,-0.607741
1.338,-0.017722
1.3390000000000002,-0.202051
1.34,-0.457091
1.3410000000000002,-0.542798
1.342,-0.532265
1.3430000000000002,-0.836316
1.344,-0.590435
1.3450000000000002,-0.021986
1.346,-0.706039
1.3470000000000002,-0.684959
1.348,-0.792745
1.3490000000000002,-0.519088
1.35,-0.353483
1.3510000000000002,-0.442423
1.352,-0.454746
1.3530000000000002,-0.312921
1.354,-0.509513
1.3550000000000002,-0.266633
1.356,-0.49174
1.3570000000000002,0.004845
1.358,-0.055983
1.3590000000000002,-0.857083
1.36,-0.448028
1.3610000000000002,-0.16103
1.362,-0.431872
1.3630000000000002,-0.369649
1.364,-0.257848
1.3650000000000002,-0.560083
1.366,-0.564525
1.3670000000000002,-0.545648
1.368,-0.426684
1.3690000000000002,-0.391536
1.37,-0.308898
1.3710000000000002,-0.457524
1.372,-0.499599
1.3730000000000002,-0.247351
1.374,-0.097065
1.3750000000000002,-0.331708
1.376,-0.616995
1.377,-0.688144
1.378,-0.313679
1.379,-0.29962
1.38,-0.42937
1.381,-0.548451
1.382,-0.468494
1.383,-0.071313
1.384,-0.104623
1.385,-0.335173
1.386,-0.72671
1.387,-0.141789
1.388,-0.352538
1.389,-0.602549
1.39,-0.569056
1.391,-0.550324
1.392,-0.264968
1.393,0.061598
1.394,-0.204827
1.395,-0.0974
1.396,-0.251341
1.397,-0.298188
1.398,-0.4571
1.399,-0.400403
1.4,-0.498434
1.401,-0.552765
1.402,-0.465385
1.403,-0.530865
1.404,-0.408133
1.405,-0.611488
1.406,-0.018865
1.407,-0.409968
1.408,-0.661143
1.409,-0.472745
1.41,-0.039024
1.411,-0.438571
1.412,-0.649422
1.413,-0.637747
1.414,-0.317359
1.415,-0.256676
1.416,-0.118588
1.417,-0.450255
1.418,-0.355996
1.419,-0.425108
1.4200000000000002,-0.608673
1.421,-0.694297
1.4220000000000002,-0.457162
1.423,-0.017115
1.4240000000000002,-0.507363
1.425,-0.652755
1.4260000000000002,-0.123493
1.427,-0.646304
1.4280000000000002,-0.623747
1.429,-0.426299
1.4300000000000002,-0.529591
1.431,-0.62802
1.4320000000000002,-0.343889
1.433,-0.283686
1.4340000000000002,-0.526505
1.435,-0.461498
1.4360000000000002,-0.754678
1.437,-0.531746
1.4380000000000002,-0.305863
1.439,-0.544199
1.4400000000000002,-0.610708
1.441,-0.452443
1.4420000000000002,-0.395889
1.443,-0.404896
1.4440000000000002,-0.361803
1.445,-0.003135
1.4460000000000002,0.104661
1.447,-0.188605
1.4480000000000002,-0.414847
1.449,-0.480583
1.4500000000000002,-0.5285
1.451,-0.404769
1.4520000000000002,-0.513781
1.453,-0.349954
1.4540000000000002,-0.29895
1.455,-0.351864
1.4560000000000002,0.099998
1.457,-0.495964
1.4580000000000002,-0.314115
1.459,-0.257106
1.4600000000000002,-0.29758
1.461,-0.573873
1.4620000000000002,-0.606105
1.463,-0.836989
1.4640000000000002,-0.423562
1.465,-0.775581
1.4660000000000002,-0.670168
1.467,-0.478459
1.4680000000000002,-0.481394
1.469,-0.602583
1.4700000000000002,-0.271719
1.471,-0.179063
1.4720000000000002,-0.394569
1.473,-0.147201
1.4740000000000002,-0.520431
1.475,-0.286141
1.4760000000000002,-0.414619
1.477,0.011257
1.4780000000000002,-0.676645
1.479,-0.319073
1.4800000000000002,-0.426096
1.481,-0.594064
1.4820000000000002,-0.844252
1.483,-0.263837
1.4840000000000002,-0.770796
1.485,-0.455651
1.4860000000000002,-0.198911
1.487,-0.486554
1.4880000000000002,-0.763787
1.489,-0.513051
1.4900000000000002,-0.782427
1.491,-0.312036
1.4920000000000002,-0.557624
1.493,-0.287684
1.4940000000000002,-0.27414
1.495,-0.500595
1.4960000000000002,-0.574827
1.497,-0.275676
1.4980000000000002,-0.605043
1.499,-0.364403
1.5000000000000002,-0.720645
1.501,-0.397788
1.5020000000000002,-0.674889
1.503,-0.171631
1.5040000000000002,-0.598847
1.505,-0.237646
1.5060000000000002,-0.442676
1.507,-0.416447
1.5080000000000002,-0.804975
1.509,-0.436488
1.5100000000000002,-0.74737
1.511,-0.545961
1.5120000000000002,-0.867931
1.513,-0.951757
1.5140000000000002,-0.524651
1.515,-0.491597
1.516,-0.044726
1.517,-0.312001
1.518,-0.426407
1.519,-0.537449
1.52,-0.326783
1.521,-0.720502
1.522,-0.233735
1.523,-0.661081
1.524,-0.51031
1.525,-0.92966
1.526,-0.908219
1.527,-0.579569
1.528,-0.596785
1.529,-0.709163
1.53,-0.417155
1.531,-0.505022
1.532,-0.500189
1.533,-0.05896
1.534,-0.693352
1.535,-0.398558
1.536,-0.432195
1.537,-0.252283
1.538,-0.430906
1.539,-0.729001
1.54,-0.279641
1.541,-0.57072
1.542,-0.827848
1.543,-0.115116
1.544,-0.309741
1.5450000000000002,-0.466777
1.546,-0.488846
1.5470000000000002,-0.808706
1.548,-0.57264
1.5490000000000002,-0.624472
1.55,-0.248341
1.5510000000000002,-0.43055
1.552,-0.395511
1.5530000000000002,-0.457473
1.554,-0.42838
1.5550000000000002,-0.523363
1.556,-0.376016
1.5570000000000002,-0.437749
1.558,-0.460903
1.5590000000000002,-0.246507
1.56,-0.330702
1.5610000000000002,-0.497004
1.562,-0.346564
1.5630000000000002,-0.631492
1.564,-0.319051
1.5650000000000002,-0.290066
1.566,-0.315925
1.5670000000000002,-0.365268
1.568,-0.720956
1.5690000000000002,-0.419597
1.57,-0.418623
1.5710000000000002,-0.072581
1.572,-0.578455
1.5730000000000002,-0.132253
1.574,-0.318716
1.5750000000000002,-0.521061
1.576,-0.137883
1.5770000000000002,-0.489781
1.578,-0.34804
1.5790000000000002,-0.554652
1.58,-0.530201
1.5810000000000002,-0.302611
1.582,-0.496532
1.5830000000000002,-0.537675
1.584,-0.493395
1.5850000000000002,-0.093464
1.586,-0.493283
1.5870000000000002,-0.599306
1.588,-0.319808
1.5890000000000002,-0.480799
1.59,-0.444032
1.5910000000000002,-0.167292
1.592,-0.331703
1.5930000000000002,-0.613516
1.594,-0.184342
1.5950000000000002,-0.347315
1.596,-0.424141
1.5970000000000002,-0.403726
1.598,-0.412178
1.5990000000000002,-0.540444
1.6,-0.543842
1.6010000000000002,-0.142081
1.602,-0.759209
1.6030000000000002,-0.399475
1.604,-0.323656
1.6050000000000002,-0.258633
1.606,-0.306769
1.6070000000000002,-0.227189
1.608,-0.251229
1.6090000000000002,-0.35288
1.61,-0.501014
1.6110000000000002,-0.666638
1.612,-0.654529
1.6130000000000002,-0.4915
1.614,-0.853887
1.6150000000000002,-0.654902
1.616,-0.444102
1.6170000000000002,-0.687917
1.618,-0.564216
1.6190000000000002,-0.623343
1.62,-0.579622
1.6210000000000002,-0.565052
1.622,-0.509529
1.6230000000000002,-0.658685
1.624,-0.480805
1.6250000000000002,-0.36475
1.626,-0.031078
1.6270000000000002,-0.35728
1.628,-0.616738
1.6290000000000002,-0.308554
1.63,-0.296597
1.6310000000000002,-0.645466
1.632,-0.376016
1.6330000000000002,-0.302801
1.634,-0.50405
1.6350000000000002,-0.041234
1.636,-0.361385
1.6370000000000002,-0.734158
1.638,-0.125614
1.6390000000000002,-0.487609
1.64,-0.351309
1.6410000000000002,-0.449374
1.642,-0.23128
1.6430000000000002,-0.166138
1.644,0.04503
1.6450000000000002,-0.299858
1.646,-0.303769
1.6470000000000002,-0.638933
1.648,-0.625659
1.6490000000000002,-0.693287
1.65,-0.550502
1.6510000000000002,-0.321064
1.652,-0.209144
1.653,-0.602387
1.654,-0.566799
1.655,-0.228323
1.656,-0.490962
1.657,-0.25488
1.658,-0.224062
1.659,-0.526362
1.66,-0.335064
1.661,-0.422262
1.662,-0.641223
1.663,-0.515879
1.664,-0.418966
1.665,-0.494816
1.666,-0.196264
1.667,-0.53482
1.668,-0.090249
1.669,-0.348623
1.6700000000000002,-0.408173
1.671,-0.379237
1.6720000000000002,-0.421585
1.673,-0.107335
1.6740000000000002,-0.177611
1.675,-0.548538
1.6760000000000002,-0.244831
1.677,-0.31738
1.6780000000000002,-0.816711
1.679,-0.208508
1.6800000000000002,-0.237158
1.681,-0.437996
1.6820000000000002,-0.524543
1.683,-0.149159
1.6840000000000002,-0.338325
1.685,-0.203233
1.6860000000000002,-0.215663
1.687,-0.825663
1.6880000000000002,-0.084306
1.689,-0.197887
1.6900000000000002,-0.327628
1.691,-0.667667
1.6920000000000002,-0.512621
1.693,-0.414862
1.6940000000000002,-0.02309
1.695,-0.421789
1.6960000000000002,-0.229715
1.697,-0.546695
1.6980000000000002,-0.510517
1.699,-0.501801
1.7000000000000002,-0.564925
1.701,-0.570169
1.7020000000000002,-0.523574
1.703,-0.514798
1.7040000000000002,-0.460775
1.705,-0.448676
1.7060000000000002,-0.499547
1.707,-0.154351
1.7080000000000002,-0.547533
1.709,-0.472532
1.7100000000000002,-0.576045
1.711,-0.454795
1.7120000000000002,-0.622755
1.713,-0.741575
1.7140000000000002,-0.656382
1.715,-0.584558
1.7160000000000002,-0.452158
1.717,-0.496124
1.7180000000000002,-0.517099
1.719,-0.373161
1.7200000000000002,-0.232444
1.721,-0.389863
1.7220000000000002,-0.407522
1.723,-0.816557
1.7240000000000002,-0.509254
1.725,-0.541247
1.7260000000000002,-0.636213
1.727,-0.410275
1.7280000000000002,-0.491072
1.729,-0.37598
1.7300000000000002,-0.561201
1.731,-0.379391
1.7320000000000002,-0.291656
1.733,-0.071598
1.7340000000000002,-0.447149
1.735,-0.73098
1.7360000000000002,-0.283696
1.737,-0.434444
1.7380000000000002,-0.398205
1.739,-0.520407
1.7400000000000002,-0.159532
1.741,-0.485178
1.7420000000000002,-0.36062
1.743,-0.07893
1.7440000000000002,-0.321461
1.745,-0.349222
1.7460000000000002,-0.443815
1.747,-0.536486
1.7480000000000002,-0.688435
1.749,-0.346698
1.7500000000000002,-0.849126
1.751,-0.760747
1.7520000000000002,-0.147647
1.753,-0.339272
1.7540000000000002,-0.177322
1.755,-0.849074
1.7560000000000002,-0.165979
1.757,-0.549431
1.7580000000000002,-0.452702
1.759,-0.701975
1.7600000000000002,-0.228623
1.761,-0.49351
1.7620000000000002,0.032746
1.763,-0.183851
1.7640000000000002,0.102829
1.765,-0.539873
1.7660000000000002,-0.275639
1.767,-0.451224
1.7680000000000002,-0.552265
1.769,-0.827922
1.7700000000000002,-0.340381
1.771,-0.211858
1.7720000000000002,-0.314373
1.773,-0.119687
1.7740000000000002,-0.105471
1.775,-0.469895
1.7760000000000002,-0.655034
1.777,-0.627561
1.7780000000000002,-0.552949
1.779,-0.163532
1.7800000000000002,-0.314669
1.781,-0.342362
1.7820000000000005,-0.365033
1.783,-0.563648
1.7840000000000005,-0.584483
1.785,-0.443435
1.7860000000000005,-0.605916
1.787,-0.715928
1.7880000000000005,-0.391539
1.789,-0.473462
1.79,-0.563642
1.791,-0.12351
1.792,-0.676293
1.793,-0.206712
1.794,-0.250799
1.7950000000000002,-0.48606
1.796,-0.184488
1.7970000000000002,-0.501256
1.798,-0.317571
1.7990000000000002,-0.306583
1.8,-0.380076
1.8010000000000002,-0.565018
1.802,-0.607651
1.803,-0.110625
1.804,-0.630559
1.805,-0.29109
1.806,-0.362977
1.807,-0.367864
1.808,-0.65457
1.809,-0.273963
1.81,-0.462902
1.811,-0.444594
1.812,-0.22202
1.813,-0.628938
1.814,-0.48876
1.815,-0.422364
1.816,-0.751839
1.817,-0.128384
1.818,-0.082279
1.819,-0.521559
1.82,-0.524183
1.821,-0.215878
1.822,-0.332687
1.823,-0.379164
1.824,-0.717028
1.825,-0.72487
1.826,-0.658648
1.827,-0.189964
1.828,-0.17447
1.829,-0.225329
1.83,-0.883727
1.831,-0.18375
1.832,-0.464475
1.833,-0.593617
1.834,-0.397987
1.835,-0.53721
1.836,-0.525461
1.837,-0.559707
1.838,-0.741923
1.839,-0.394285
1.84,-0.749274
1.841,-0.48359
1.842,-0.434767
1.843,-0.654696
1.844,-0.322162
1.845,-0.674801
1.846,-0.624032
1.847,-0.22403
1.848,-0.161102
1.849,-0.311761
1.85,-0.479192
1.851,-0.277254
1.852,-0.254772
1.853,-0.459332
1.854,-0.448669
1.855,-0.623421
1.856,-0.556299
1.857,-0.507192
1.858,-0.11255
1.859,-0.532191
1.86,-0.581772
1.861,-0.671079
1.862,-0.69903
1.863,-0.719839
1.864,-0.622355
1.865,-0.557132
1.866,-0.547626
1.867,-0.534053
1.868,-0.21683
1.869,-0.441061
1.87,-0.30075
1.871,-0.654944
1.872,-0.931138
1.873,-0.352266
1.874,-0.35198
1.875,-0.652822
1.876,-0.38852
1.877,-0.524762
1.878,-0.35934
1.879,-0.34424
1.88,-0.629857
1.881,-0.210546
1.882,-0.67198
1.883,-0.564297
1.884,-0.202873
1.885,-0.167861
1.886,-0.34974
1.887,-0.577061
1.888,-0.789157
1.889,-0.510807
1.89,-0.629324
1.891,-0.328969
1.892,-0.338731
1.893,-0.290935
1.894,-0.55667
1.895,-0.424627
1.896,-0.480981
1.897,-0.249552
1.898,-0.444371
1.899,-0.765451
1.9,-0.540857
1.901,-0.305317
1.902,-0.422586
1.903,-0.53699
1.904,-0.51147
1.905,-0.4488
1.906,-0.460534
1.9070000000000005,-0.841245
1.908,-0.609893
1.9090000000000005,-0.447235
1.91,-0.332414
1.9110000000000005,-0.80727
1.912,-0.612111
1.9130000000000005,-0.40578
1.914,-0.298248
1.9150000000000005,-0.190853
1.916,-0.266506
1.9170000000000005,-0.381015
1.918,-0.804851
1.9190000000000005,-0.102633
1.92,-0.340229
1.9210000000000005,-0.521765
1.922,-0.635378
1.9230000000000005,-0.007434
1.924,-0.762738
1.9250000000000005,-0.506791
1.926,-0.505267
1.9270000000000005,-0.211277
1.928,-0.530039
1.929,-0.828581
1.93,-0.569163
1.931,-0.254117
1.932,-0.394021
1.933,-0.277275
1.934,-0.608354
1.935,-0.634664
1.936,-0.41794
1.937,-0.387731
1.938,-0.33022
1.939,-0.554501
1.94,-0.428834
1.941,-0.355107
1.942,-0.448916
1.943,-0.613958
1.944,-0.338185
1.945,-0.39703
1.946,-0.393401
1.947,-0.182603
1.948,-0.568558
1.949,-0.317766
1.95,-0.593846
1.951,0.036601
1.952,-0.364969
1.953,-0.57752
1.954,-0.433793
1.955,-0.142474
1.956,-0.411313
1.957,-0.290979
1.958,-0.104685
1.959,-0.46838
1.96,-0.26669
1.961,-0.448819
1.962,-0.440481
1.963,-0.108619
1.964,-0.283696
1.965,-0.58096
1.966,-0.406068
1.967,-0.366442
1.968,-0.302957
1.969,-0.602002
1.97,-0.181389
1.971,-0.831982
1.972,-0.501777
1.973,-0.402452
1.974,-0.636547
1.975,-0.685475
1.976,-0.278846
1.977,-0.3645
1.978,-0.279649
1.979,-0.539719
1.98,-0.275613
1.981,-0.621926
1.982,-0.255038
1.983,-0.221144
1.984,-0.480593
1.985,-0.370012
1.986,-0.300505
1.987,-0.675296
1.988,-0.176589
1.989,-0.581552
1.99,-0.577364
1.991,-0.356991
1.992,-0.520436
1.993,-0.738226
1.994,-0.170215
1.995,-0.770206
1.996,-0.585284
1.997,-0.659359
1.998,-0.324372
1.999,-0.609651
2.0,-0.485452
2.0010000000000003,-0.100046
2.002,-0.395276
2.003,-0.744695
2.004,-0.103435
2.0050000000000003,-0.451474
2.006,-0.638664
2.007,-0.364748
2.008,-0.2186
2.0090000000000003,-0.403761
2.01,-0.155206
2.011,-0.386081
2.012,-0.332018
2.0130000000000003,-0.307852
2.014,-0.735649
2.015,-0.507653
2.016,-0.442215
2.0170000000000003,-0.475612
2.018,-0.278903
2.019,-0.546313
2.02,-0.164957
2.0210000000000004,-0.55326
2.022,-0.346832
2.023,-0.158401
2.024,-0.092633
2.0250000000000004,-0.514689
2.026,-0.457567
2.027,-0.383428
2.028,0.098928
2.0290000000000004,-0.172835
2.03,-0.325402
2.031,-0.539985
2.032,-0.481975
2.0330000000000004,-0.423832
2.0340000000000003,-0.766249
2.035,-0.298892
2.036,-0.625712
2.0370000000000004,-0.566116
2.0380000000000003,-0.392574
2.039,-0.188919
2.04,-0.332071
2.0410000000000004,-0.55519
2.0420000000000003,-0.119292
2.043,-0.384149
2.044,-0.230141
2.0450000000000004,-0.339529
2.0460000000000003,-0.216477
2.047,-0.608139
2.048,-0.486245
2.0490000000000004,-0.362991
2.0500000000000003,-0.604442
2.051,-0.419348
2.052,-0.201807
2.0530000000000004,-0.553099
2.0540000000000003,-0.482534
2.055,-0.191521
2.056,-0.415751
2.0570000000000004,-0.561682
2.0580000000000003,-0.497626
2.059,-0.52107
2.06,-0.342805
2.0610000000000004,-0.586919
2.0620000000000003,-0.544956
2.063,-0.943044
2.064,-0.111956
2.0650000000000004,-0.488433
2.0660000000000003,-0.567418
2.067,-0.382155
2.068,-0.694302
2.069,-0.410827
2.0700000000000003,-0.657868
2.071,-0.381268
2.072,-0.7714
2.073,-0.42503
2.0740000000000003,-0.474578
2.075,-0.459663
2.076,-0.530617
2.077,-0.454224
2.0780000000000003,-0.713878
2.079,-0.7255
2.08,-0.8457
2.081,-0.58559
2.0820000000000003,-0.24833
2.083,-0.402431
2.084,-0.739847
2.085,-0.459111
2.0860000000000003,-0.438721
2.087,-0.320082
2.088,-0.757025
2.089,-0.829081
2.0900000000000003,-0.626669
2.091,-0.546554
2.092,-0.449069
2.093,-0.031843
2.0940000000000003,-0.242662
2.095,-0.056519
2.096,-0.383519
2.097,-0.467108
2.0980000000000003,-0.33618
2.099,-0.35056
2.1,-0.152867
2.101,-0.603603
2.1020000000000003,-0.356889
2.103,-0.400857
2.104,-0.635351
2.105,-0.176475
2.1060000000000003,-0.21285
2.107,-0.09165
2.108,-0.395327
2.109,-0.373406
2.1100000000000003,-0.367658
2.111,-0.028271
2.112,-0.480494
2.113,-0.376314
2.1140000000000003,-0.314203
2.115,-0.375834
2.116,-0.587657
2.117,-0.331723
2.1180000000000003,-0.760474
2.119,-0.287727
2.12,-0.567793
2.121,-0.394425
2.1220000000000003,-0.667606
2.123,-0.546397
2.124,-0.764448
2.125,-0.678573
2.1260000000000003,-0.397645
2.127,-0.186935
2.128,-0.221665
2.129,-0.08745
2.1300000000000003,0.306917
2.131,-0.602356
2.132,-0.428025
2.133,-0.479451
2.1340000000000003,-0.38069
2.135,-0.257721
2.136,-0.252752
2.137,-0.244336
2.1380000000000003,-0.89573
2.139,-0.34622
2.14,-0.398998
2.141,-0.070681
2.1420000000000003,-0.020605
2.143,-0.284504
2.144,-0.362232
2.145,-0.532796
2.1460000000000004,-0.470771
2.147,-0.745392
2.148,-0.442833
2.149,-0.103346
2.1500000000000004,-0.351979
2.151,-0.445225
2.152,-0.558796
2.153,-0.513503
2.1540000000000004,-0.739704
2.155,-0.181818
2.156,-0.59843
2.157,-0.54274
2.1580000000000004,-0.418233
2.1590000000000003,-0.791959
2.16,-0.143836
2.161,-0.760834
2.1620000000000004,-0.350842
2.1630000000000003,-0.443174
2.164,-0.237431
2.165,-0.579164
2.1660000000000004,-0.292452
2.1670000000000003,-0.457369
2.168,-0.485986
2.169,-0.218522
2.1700000000000004,-0.550677
2.1710000000000003,-0.326182
2.172,-0.244532
2.173,-0.27562
2.1740000000000004,-0.504858
2.1750000000000003,-0.315316
2.176,-0.383733
2.177,-0.292504
2.1780000000000004,-0.572231
2.1790000000000003,-0.27804
2.18,-0.341385
2.181,-0.709196
2.1820000000000004,-0.422073
2.1830000000000003,-0.741645
2.184,-0.54894
2.185,-0.174876
2.1860000000000004,-0.238713
2.1870000000000003,-0.284514
2.188,-0.253752
2.189,-0.50118
2.1900000000000004,-0.706824
2.1910000000000003,-0.68505
2.192,-0.354822
2.193,-0.522804
2.1940000000000004,-0.539153
2.1950000000000003,-0.376285
2.196,-0.468533
2.197,-0.42078
2.1980000000000004,-0.41604
2.1990000000000003,-0.303975
2.2,-0.568388
2.201,-0.41456
2.2020000000000004,-0.463036
2.2030000000000003,-0.412237
2.204,-0.791976
2.205,-0.658539
2.206,-0.659895
2.2070000000000003,-0.491365
2.208,-0.5422
2.209,-0.213344
2.21,-0.641473
2.2110000000000003,-0.578502
2.212,-0.38927
2.213,-0.352811
2.214,-0.70399
2.2150000000000003,-0.954249
2.216,-0.722481
2.217,-0.576457
2.218,-0.517343
2.2190000000000003,-0.282078
2.22,-0.63242
2.221,-0.306321
2.222,-0.465588
2.2230000000000003,-0.718508
2.224,-0.58597
2.225,-0.289208
2.226,-0.266708
2.2270000000000003,-0.335152
2.228,-0.425467
2.229,-0.500864
2.23,-0.510868
2.2310000000000003,-0.188787
2.232,-0.659523
2.233,-0.316394
2.234,-0.237974
2.2350000000000003,-0.394792
2.236,-0.455469
2.237,-0.604387
2.238,-0.527668
